date,temperature,humidity,rainfall,wind_speed,air_quality_index,uv_index,season,city_Ahmedabad,city_Bangalore,city_Bhopal,city_Chennai,city_Delhi,city_Ghaziabad,city_Hyderabad,city_Indore,city_Jaipur,city_Kanpur,city_Kolkata,city_Lucknow,city_Ludhiana,city_Mumbai,city_Nagpur,city_Patna,city_Pune,city_Surat,city_Vadodara
2021-05-18,25.4,55.6,1.6,7.0,100,8,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-05-19,23.7,84.0,3.7,5.7,100,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-20,32.6,40.4,0.0,4.9,300,2,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021-05-21,24.9,63.0,11.3,9.7,100,8,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-22,39.8,74.6,0.3,8.5,50,11,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-23,16.8,84.8,12.2,9.8,100,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-24,32.4,58.7,12.9,8.2,200,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-05-25,32.9,78.7,11.2,18.1,200,8,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-26,38.5,79.6,1.6,19.5,300,8,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-27,29.9,95.1,1.8,17.9,300,2,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021-05-28,25.4,64.5,1.7,1.9,300,2,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2021-05-29,22.0,47.8,11.8,5.8,200,8,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-05-30,27.6,72.6,2.5,8.4,50,2,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-05-31,31.8,89.2,1.3,17.4,50,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-06-01,18.1,74.5,7.1,14.2,200,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-06-02,28.6,37.0,0.7,12.5,200,8,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-03,33.7,87.7,0.0,6.9,300,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-04,32.8,86.8,3.0,4.4,150,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-05,26.5,30.2,1.8,13.3,100,11,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-06,27.0,61.2,2.7,8.4,300,8,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-07,31.3,62.4,0.6,9.4,300,8,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-08,25.6,53.6,6.9,9.7,150,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-06-09,26.6,64.2,0.6,10.7,150,8,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-06-10,32.4,100.0,2.0,14.1,150,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-11,15.5,53.2,0.8,0.3,300,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-06-12,36.5,24.5,1.1,7.3,100,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-13,27.8,65.7,0.1,11.3,300,11,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-06-14,27.8,51.8,3.9,12.4,200,11,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-15,16.3,99.8,10.2,15.8,150,8,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-16,30.5,45.9,1.4,7.2,150,8,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-06-17,41.2,98.5,14.0,20.3,300,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-18,30.9,94.9,17.3,3.9,150,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-06-19,32.1,79.8,2.6,13.1,100,8,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-20,17.3,99.5,8.1,12.8,50,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-06-21,40.1,60.5,0.5,11.4,50,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-22,37.0,66.4,1.6,10.9,150,5,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-06-23,25.0,69.4,1.2,12.6,150,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-06-24,21.7,83.7,7.5,11.8,200,8,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-25,15.9,64.4,0.4,8.7,100,11,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2021-06-26,28.2,69.4,14.8,6.9,200,8,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021-06-27,25.2,35.4,10.2,7.1,100,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-06-28,23.3,54.8,3.4,3.5,200,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-29,33.3,72.4,5.8,6.3,300,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-06-30,37.7,64.0,0.7,10.2,300,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-01,26.5,59.8,6.4,2.2,100,8,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-07-02,26.8,60.2,3.5,4.1,100,5,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-07-03,21.9,68.0,0.2,7.1,50,11,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-04,37.1,50.3,2.9,7.4,50,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-05,27.5,60.4,0.1,20.3,200,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-07-06,34.4,50.1,13.3,9.8,150,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-07-07,28.4,53.7,3.0,9.1,50,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-07-08,28.3,98.0,1.9,7.4,100,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-09,36.2,50.7,2.0,16.4,100,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-10,19.3,50.2,1.5,8.2,200,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021-07-11,26.2,82.6,0.2,13.5,150,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021-07-12,34.0,64.6,1.3,16.8,150,8,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021-07-13,15.0,67.6,0.1,8.5,100,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021-07-14,36.4,75.1,1.2,10.0,150,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-15,33.3,83.1,1.8,8.4,300,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-16,19.9,43.8,4.1,12.9,100,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-17,15.2,40.8,0.7,24.7,200,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-07-18,40.3,42.6,20.3,3.2,100,5,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-07-19,24.6,43.8,6.7,17.5,200,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-07-20,33.8,20.0,15.1,10.0,100,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-07-21,16.1,61.6,4.9,10.5,200,11,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-07-22,29.7,58.8,3.2,-2.3,300,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-23,20.5,26.3,13.2,15.8,50,5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021-07-24,26.7,81.0,11.9,11.5,150,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-07-25,30.0,48.2,4.4,5.5,200,8,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021-07-26,31.3,73.6,7.1,15.0,150,11,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-27,23.0,36.6,4.9,4.0,200,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-28,45.0,77.2,9.5,5.7,50,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-07-29,37.7,56.7,2.4,14.3,50,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-07-30,23.7,72.5,14.5,0.6,100,8,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-07-31,22.2,100.0,13.6,8.6,50,11,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-01,36.2,76.2,8.6,10.6,150,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021-08-02,21.1,79.9,5.1,6.0,300,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2021-08-03,20.6,56.6,6.7,15.9,150,2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-04,25.2,100.0,0.7,17.2,300,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-05,28.5,77.8,1.4,12.1,150,11,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-08-06,25.6,66.3,7.9,13.9,200,11,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-07,28.3,79.1,5.5,16.9,200,8,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-08,41.3,75.8,5.9,9.0,150,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-08-09,24.4,49.3,2.7,14.2,150,11,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021-08-10,36.2,42.1,1.6,9.3,100,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-08-11,29.8,77.7,0.3,4.1,50,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-12,21.8,56.0,4.4,4.3,200,11,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-13,35.6,51.4,8.6,8.2,100,8,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-08-14,22.7,63.0,8.1,1.6,300,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-08-15,20.8,57.2,0.1,7.2,200,5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-08-16,28.7,72.5,6.5,4.8,150,11,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-17,34.9,79.8,8.0,4.2,50,2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-08-18,33.9,82.1,7.0,14.9,100,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
