date,city,temperature,humidity,rainfall,wind_speed,air_quality_index,uv_index,season
2022-01-15,Delhi,24.2,77.8,3.7,13.6,200,2,Winter
2022-01-16,Lucknow,18.3,83.8,9.4,6.9,200,11,Winter
2022-01-17,Kolkata,33.8,69.8,15.9,12.0,200,8,Winter
2022-01-18,Indore,15.8,56.7,6.1,10.2,150,8,Winter
2022-01-19,Ghaziabad,40.9,59.0,13.1,3.7,50,5,Winter
2022-01-20,Patna,22.2,77.4,4.7,11.6,150,8,Winter
2022-01-21,Ludhiana,44.2,78.6,16.8,12.7,50,8,Winter
2022-01-22,Pune,25.5,39.5,1.3,4.1,100,5,Winter
2022-01-23,Kanpur,36.4,39.1,3.2,7.5,100,5,Winter
2022-01-24,Nagpur,30.5,70.2,4.2,17.1,150,11,Winter
2022-01-25,Bangalore,33.5,91.9,1.3,6.1,200,2,Winter
2022-01-26,Indore,34.0,79.6,3.4,8.2,300,11,Winter
2022-01-27,Chennai,32.0,74.5,0.7,11.9,300,8,Winter
2022-01-28,Kanpur,45.0,95.2,0.2,6.7,100,2,Winter
2022-01-29,Hyderabad,24.6,81.1,0.7,19.6,300,2,Winter
2022-01-30,Patna,25.7,54.2,0.5,24.9,300,11,Winter
2022-01-31,Ghaziabad,37.4,77.5,11.2,20.8,150,2,Winter
2022-02-01,Kolkata,40.8,53.7,19.6,4.2,50,11,Winter
2022-02-02,Surat,34.4,81.6,11.5,8.2,150,11,Winter
2022-02-03,Chennai,33.3,51.8,7.3,7.7,50,5,Winter
2022-02-04,Indore,45.0,73.5,4.0,13.3,100,2,Winter
2022-02-05,Pune,35.3,50.1,0.2,9.9,100,5,Winter
2022-02-06,Indore,17.7,49.2,6.2,3.7,300,5,Winter
2022-02-07,Jaipur,27.9,65.2,2.0,14.8,200,8,Winter
2022-02-08,Mumbai,16.9,68.0,19.7,11.9,300,2,Winter
2022-02-09,Ghaziabad,21.5,91.5,4.6,13.7,300,5,Winter
2022-02-10,Bangalore,35.8,66.4,1.7,11.9,150,8,Winter
2022-02-11,Hyderabad,36.4,47.6,6.1,16.5,200,5,Winter
2022-02-12,Lucknow,42.5,71.4,21.8,5.0,50,5,Winter
2022-02-13,Bangalore,23.8,72.6,3.4,0.6,100,11,Winter
2022-02-14,Surat,29.4,32.9,0.3,11.9,50,5,Winter
2022-02-15,Jaipur,20.7,62.3,2.2,16.5,200,5,Winter
2022-02-16,Lucknow,39.0,52.5,3.1,18.9,150,5,Winter
2022-02-17,Indore,27.3,77.8,14.5,13.8,200,2,Winter
2022-02-18,Nagpur,19.6,52.6,2.4,6.2,300,11,Winter
2022-02-19,Ludhiana,16.4,35.1,0.5,11.2,200,8,Winter
2022-02-20,Surat,27.5,75.1,1.1,4.4,300,8,Winter
2022-02-21,Chennai,45.0,81.2,9.5,12.0,100,11,Winter
2022-02-22,Ghaziabad,25.9,100.0,5.1,9.8,50,2,Winter
2022-02-23,Kanpur,38.9,57.6,3.4,7.1,150,2,Winter
2022-02-24,Bhopal,28.9,97.8,0.3,17.4,300,8,Winter
2022-02-25,Ahmedabad,22.9,51.3,5.5,0.8,300,11,Winter
2022-02-26,Kanpur,27.7,40.8,3.8,11.0,100,5,Winter
2022-02-27,Chennai,45.0,80.6,1.4,7.9,150,11,Winter
2022-02-28,Delhi,32.1,49.5,1.4,5.1,200,11,Winter
2022-03-01,Ghaziabad,30.8,45.6,8.0,14.1,150,2,Summer
2022-03-02,Kanpur,45.0,97.2,3.1,15.0,200,8,Summer
2022-03-03,Vadodara,26.7,70.3,8.5,6.2,150,8,Summer
2022-03-04,Nagpur,19.3,31.3,9.6,12.9,200,11,Summer
2022-03-05,Ghaziabad,25.0,66.1,7.6,8.1,100,11,Summer
2022-03-06,Agra,36.9,67.5,6.0,13.2,150,8,Summer
2022-03-07,Vadodara,26.0,49.2,4.8,-0.6,200,5,Summer
2022-03-08,Kanpur,33.5,44.9,5.3,7.5,300,11,Summer
2022-03-09,Lucknow,40.4,80.6,3.7,11.1,50,11,Summer
2022-03-10,Ahmedabad,15.0,92.9,1.8,11.5,300,8,Summer
2022-03-11,Nagpur,40.7,58.4,0.0,10.3,200,8,Summer
2022-03-12,Patna,30.8,72.5,11.6,13.8,100,2,Summer
2022-03-13,Indore,25.3,87.2,13.3,9.4,300,5,Summer
2022-03-14,Hyderabad,24.5,64.2,17.9,15.2,50,2,Summer
2022-03-15,Indore,32.8,63.5,2.6,11.0,200,5,Summer
2022-03-16,Ludhiana,27.0,45.7,12.8,10.6,200,2,Summer
2022-03-17,Agra,30.5,64.4,11.9,8.3,300,11,Summer
2022-03-18,Agra,24.2,34.2,14.8,6.3,300,8,Summer
2022-03-19,Agra,15.0,39.8,1.5,5.7,100,11,Summer
2022-03-20,Patna,33.9,71.2,10.0,13.8,200,8,Summer
2022-03-21,Kolkata,33.5,76.6,6.9,11.6,200,8,Summer
2022-03-22,Surat,33.2,58.8,2.1,8.0,200,8,Summer
2022-03-23,Indore,40.8,20.0,0.9,15.5,300,11,Summer
2022-03-24,Jaipur,24.2,20.0,5.6,-1.3,300,8,Summer
2022-03-25,Hyderabad,24.4,23.6,3.8,5.1,200,8,Summer
2022-03-26,Indore,28.5,67.2,0.8,16.8,50,8,Summer
2022-03-27,Ahmedabad,19.5,88.0,18.7,6.3,200,8,Summer
2022-03-28,Hyderabad,39.5,69.9,0.0,8.6,100,11,Summer
2022-03-29,Vadodara,28.3,67.3,3.9,20.8,50,11,Summer
2022-03-30,Hyderabad,37.7,43.9,2.5,15.4,150,11,Summer
2022-03-31,Hyderabad,16.4,56.8,5.8,12.3,50,2,Summer
2022-04-01,Indore,18.5,75.6,1.7,8.1,200,5,Summer
2022-04-02,Surat,21.9,26.1,6.2,8.3,150,8,Summer
2022-04-03,Pune,25.7,90.7,8.9,12.5,150,8,Summer
2022-04-04,Bhopal,19.0,72.7,9.4,4.5,200,11,Summer
2022-04-05,Vadodara,32.3,100.0,6.2,15.0,150,2,Summer
2022-04-06,Pune,20.1,83.3,2.0,9.4,300,5,Summer
2022-04-07,Ghaziabad,40.2,22.5,10.8,3.6,300,5,Summer
2022-04-08,Ludhiana,28.8,92.4,23.1,15.3,150,8,Summer
2022-04-09,Kanpur,17.5,60.9,1.7,9.1,300,2,Summer
2022-04-10,Bangalore,33.0,50.6,1.5,16.1,100,5,Summer
2022-04-11,Kolkata,20.2,54.8,7.3,13.5,50,11,Summer
2022-04-12,Agra,26.7,86.7,1.3,7.1,200,11,Summer
2022-04-13,Lucknow,19.3,41.5,7.9,14.1,150,11,Summer
2022-04-14,Vadodara,33.3,77.6,0.0,13.4,150,5,Summer
2022-04-15,Kanpur,34.7,50.7,23.6,11.2,300,11,Summer
2022-04-16,Indore,21.5,52.3,1.3,5.7,300,8,Summer
2022-04-17,Lucknow,25.5,78.3,2.4,11.5,100,5,Summer
2022-04-18,Ludhiana,15.0,77.9,11.5,21.3,300,5,Summer
2022-04-19,Surat,28.6,23.5,4.8,4.7,300,5,Summer
2022-04-20,Pune,24.2,37.5,1.8,11.5,50,2,Summer
2022-04-21,Pune,44.3,48.0,1.6,11.8,200,2,Summer
2022-04-22,Ludhiana,15.0,49.9,1.0,16.0,50,5,Summer
2022-04-23,Agra,28.0,65.3,1.3,6.0,150,2,Summer
2022-04-24,Kolkata,28.5,49.8,9.3,10.0,50,2,Summer
2022-04-25,Chennai,29.2,68.6,3.9,11.8,300,2,Summer
2022-04-26,Agra,22.4,77.0,2.1,13.0,100,2,Summer
2022-04-27,Jaipur,16.8,84.9,2.7,14.8,150,2,Summer
2022-04-28,Nagpur,26.7,61.6,11.8,12.0,50,8,Summer
2022-04-29,Pune,40.9,44.6,2.9,13.0,50,2,Summer
2022-04-30,Patna,24.5,63.6,5.2,9.8,200,11,Summer
2022-05-01,Nagpur,24.0,71.4,0.4,10.5,300,5,Summer
2022-05-02,Hyderabad,45.0,36.2,1.1,16.4,300,8,Summer
2022-05-03,Surat,19.9,53.1,12.7,7.5,200,2,Summer
2022-05-04,Bangalore,24.3,42.0,6.6,7.7,300,11,Summer
2022-05-05,Delhi,25.4,60.3,0.4,7.2,200,8,Summer
2022-05-06,Lucknow,39.4,81.6,5.0,3.1,100,5,Summer
2022-05-07,Delhi,22.0,72.2,5.7,10.8,50,11,Summer
2022-05-08,Bhopal,33.2,64.7,13.0,6.7,200,8,Summer
2022-05-09,Delhi,25.8,85.8,3.4,9.8,100,8,Summer
2022-05-10,Ahmedabad,23.8,72.4,5.0,5.7,150,11,Summer
2022-05-11,Nagpur,35.3,97.4,7.7,6.4,150,11,Summer
2022-05-12,Kolkata,27.4,56.0,0.0,9.0,50,5,Summer
2022-05-13,Kanpur,23.8,44.6,12.2,11.7,100,8,Summer
2022-05-14,Lucknow,27.9,54.8,6.8,18.8,200,8,Summer
2022-05-15,Surat,32.3,72.7,1.8,7.8,100,5,Summer
2022-05-16,Bangalore,22.8,59.4,0.2,5.9,50,5,Summer
2022-05-17,Kanpur,30.3,88.4,5.4,16.4,200,11,Summer
2022-05-18,Ghaziabad,30.0,82.0,6.9,11.1,100,11,Summer
2022-05-19,Nagpur,19.5,53.2,0.5,4.0,100,2,Summer
2022-05-20,Indore,25.4,58.2,4.3,19.9,150,2,Summer
2022-05-21,Jaipur,24.1,100.0,5.9,17.4,200,11,Summer
2022-05-22,Kolkata,26.4,48.6,0.4,9.4,100,8,Summer
2022-05-23,Lucknow,23.2,66.3,5.8,15.3,300,11,Summer
2022-05-24,Jaipur,25.5,48.4,5.2,9.6,50,8,Summer
2022-05-25,Hyderabad,31.8,47.0,1.0,9.4,150,11,Summer
2022-05-26,Indore,19.9,42.0,1.1,19.2,300,8,Summer
2022-05-27,Agra,33.3,31.4,2.7,12.2,200,2,Summer
2022-05-28,Agra,22.8,83.9,1.4,10.2,200,5,Summer
2022-05-29,Surat,45.0,27.0,2.3,14.8,100,8,Summer
2022-05-30,Patna,40.8,65.1,3.6,6.5,100,5,Summer
2022-05-31,Ghaziabad,21.5,63.6,0.9,17.1,200,2,Summer
2022-06-01,Nagpur,23.6,73.1,2.2,7.4,150,8,Monsoon
2022-06-02,Surat,19.2,64.5,4.7,13.1,150,5,Monsoon
2022-06-03,Jaipur,19.1,69.6,4.9,12.1,200,8,Monsoon
2022-06-04,Jaipur,18.3,94.0,5.6,11.1,200,11,Monsoon
2022-06-05,Lucknow,24.1,93.1,11.0,11.8,150,5,Monsoon
2022-06-06,Pune,27.2,78.2,6.5,11.8,300,8,Monsoon
2022-06-07,Bhopal,19.7,61.7,1.1,11.6,150,5,Monsoon
2022-06-08,Kanpur,28.3,84.7,0.0,3.6,200,11,Monsoon
2022-06-09,Jaipur,34.1,83.8,5.9,14.0,100,5,Monsoon
2022-06-10,Delhi,28.8,100.0,9.5,19.6,200,8,Monsoon
2022-06-11,Hyderabad,27.4,64.6,0.0,8.4,300,5,Monsoon
2022-06-12,Ghaziabad,35.3,100.0,1.0,1.5,150,5,Monsoon
2022-06-13,Chennai,19.9,100.0,1.6,7.9,300,5,Monsoon
2022-06-14,Bhopal,15.0,68.5,4.8,9.1,150,8,Monsoon
2022-06-15,Chennai,31.8,37.4,7.6,9.6,50,8,Monsoon
2022-06-16,Ghaziabad,28.7,89.1,26.7,16.6,200,11,Monsoon
2022-06-17,Ludhiana,45.0,48.1,0.0,10.8,200,8,Monsoon
2022-06-18,Pune,28.1,73.0,18.1,8.5,100,11,Monsoon
2022-06-19,Kolkata,34.6,83.5,1.3,16.5,150,5,Monsoon
2022-06-20,Jaipur,34.8,72.7,7.4,7.1,200,2,Monsoon
2022-06-21,Kolkata,36.9,65.5,0.4,15.2,300,5,Monsoon
2022-06-22,Indore,30.8,56.5,10.7,9.7,150,8,Monsoon
2022-06-23,Ludhiana,45.0,54.7,8.3,11.7,200,11,Monsoon
2022-06-24,Chennai,23.5,62.9,9.6,20.0,100,2,Monsoon
2022-06-25,Bangalore,18.8,79.0,6.4,14.0,150,11,Monsoon
2022-06-26,Agra,26.4,96.7,0.9,7.2,50,8,Monsoon
2022-06-27,Bhopal,24.1,66.1,5.2,15.8,150,8,Monsoon
2022-06-28,Kanpur,30.3,60.3,0.8,7.9,150,11,Monsoon
2022-06-29,Vadodara,35.3,98.1,2.6,12.5,100,8,Monsoon
2022-06-30,Hyderabad,19.8,41.6,8.7,16.6,50,8,Monsoon
2022-07-01,Jaipur,20.2,38.1,10.3,7.3,200,5,Monsoon
2022-07-02,Bhopal,28.1,100.0,1.2,12.8,50,5,Monsoon
2022-07-03,Kolkata,31.1,34.4,20.7,13.5,50,5,Monsoon
2022-07-04,Ghaziabad,20.3,100.0,5.1,20.3,300,5,Monsoon
2022-07-05,Hyderabad,27.5,80.1,2.1,1.9,100,8,Monsoon
2022-07-06,Ahmedabad,25.9,57.6,11.5,4.7,50,2,Monsoon
2022-07-07,Nagpur,26.2,63.1,6.7,7.9,300,5,Monsoon
2022-07-08,Patna,19.7,72.8,2.0,18.5,200,8,Monsoon
2022-07-09,Surat,23.1,56.8,1.5,4.1,100,8,Monsoon
2022-07-10,Patna,26.4,47.1,1.0,9.1,100,8,Monsoon
2022-07-11,Kolkata,18.1,67.5,0.2,10.4,200,11,Monsoon
2022-07-12,Jaipur,30.2,80.6,1.2,4.5,50,5,Monsoon
2022-07-13,Agra,15.2,64.2,1.7,11.1,50,2,Monsoon
2022-07-14,Chennai,36.8,35.5,4.3,15.9,50,2,Monsoon
2022-07-15,Agra,35.5,60.8,14.8,17.2,100,2,Monsoon
2022-07-16,Indore,38.5,72.7,2.4,-2.0,100,2,Monsoon
2022-07-17,Bhopal,26.6,66.9,7.4,7.1,300,5,Monsoon
2022-07-18,Delhi,17.2,40.0,2.2,2.8,100,2,Monsoon
2022-07-19,Indore,38.2,47.7,1.8,7.0,300,8,Monsoon
2022-07-20,Pune,29.9,53.1,1.9,12.8,100,8,Monsoon
2022-07-21,Surat,17.9,80.3,8.7,-2.4,50,5,Monsoon
2022-07-22,Hyderabad,27.3,75.8,0.8,4.4,300,2,Monsoon
2022-07-23,Ghaziabad,26.6,56.1,10.9,18.2,100,5,Monsoon
2022-07-24,Pune,32.8,87.1,21.8,10.6,50,5,Monsoon
2022-07-25,Bangalore,27.0,45.5,22.8,15.6,50,5,Monsoon
2022-07-26,Agra,27.7,23.5,1.7,10.6,100,8,Monsoon
2022-07-27,Ludhiana,24.9,73.4,5.7,15.6,100,5,Monsoon
2022-07-28,Ghaziabad,15.0,54.0,3.6,10.4,150,11,Monsoon
2022-07-29,Indore,26.0,25.4,21.2,4.8,300,11,Monsoon
2022-07-30,Jaipur,29.0,64.9,0.8,13.3,50,8,Monsoon
2022-07-31,Ludhiana,39.9,100.0,10.8,11.1,150,5,Monsoon
2022-08-01,Delhi,25.6,83.4,0.5,9.2,150,2,Monsoon
2022-08-02,Chennai,35.0,48.9,0.6,17.0,50,8,Monsoon
2022-08-03,Ghaziabad,25.6,77.1,4.6,6.6,50,2,Monsoon
2022-08-04,Kolkata,36.2,86.0,2.4,10.3,150,11,Monsoon
2022-08-05,Bhopal,41.5,72.3,6.6,6.8,300,5,Monsoon
2022-08-06,Chennai,23.6,50.5,1.2,5.6,50,2,Monsoon
2022-08-07,Nagpur,22.6,56.4,7.4,12.7,200,11,Monsoon
2022-08-08,Ghaziabad,33.1,84.4,1.0,9.7,50,11,Monsoon
2022-08-09,Nagpur,34.0,53.7,2.1,1.0,300,8,Monsoon
2022-08-10,Pune,23.2,70.4,3.2,2.2,50,5,Monsoon
2022-08-11,Pune,31.9,93.9,1.6,9.6,100,2,Monsoon
2022-08-12,Nagpur,31.9,64.2,0.5,15.5,150,8,Monsoon
2022-08-13,Jaipur,30.3,82.2,2.5,8.3,100,11,Monsoon
2022-08-14,Mumbai,18.6,74.9,3.4,7.7,50,11,Monsoon
2022-08-15,Bhopal,32.0,20.0,2.7,9.6,200,5,Monsoon
2022-08-16,Vadodara,25.7,55.1,1.5,5.3,200,2,Monsoon
2022-08-17,Ahmedabad,28.2,25.1,3.3,9.5,200,2,Monsoon
2022-08-18,Ludhiana,30.8,92.5,10.9,13.1,100,5,Monsoon
2022-08-19,Ludhiana,34.5,56.9,2.4,6.4,150,11,Monsoon
2022-08-20,Ludhiana,36.3,39.2,1.5,9.5,150,2,Monsoon
2022-08-21,Ahmedabad,44.0,61.6,2.3,7.4,50,5,Monsoon
2022-08-22,Patna,23.1,20.0,0.7,10.5,50,2,Monsoon
2022-08-23,Mumbai,22.8,70.8,2.7,7.8,300,11,Monsoon
2022-08-24,Agra,19.4,64.1,6.7,11.6,150,2,Monsoon
2022-08-25,Ludhiana,35.3,75.3,0.8,11.1,100,2,Monsoon
2022-08-26,Ahmedabad,28.3,61.3,3.9,10.5,200,8,Monsoon
2022-08-27,Delhi,15.0,62.3,5.8,11.5,300,8,Monsoon
2022-08-28,Hyderabad,25.8,51.5,3.3,9.5,50,2,Monsoon
2022-08-29,Chennai,23.4,55.1,0.6,13.2,100,2,Monsoon
2022-08-30,Indore,22.1,50.5,6.9,7.5,100,2,Monsoon
2022-08-31,Chennai,42.1,58.5,9.5,18.0,150,11,Monsoon
2022-09-01,Delhi,21.4,62.9,2.2,3.6,200,11,Autumn
2022-09-02,Hyderabad,34.0,45.2,5.9,11.7,50,11,Autumn
2022-09-03,Kolkata,33.4,55.4,8.3,3.7,100,2,Autumn
2022-09-04,Agra,21.9,45.9,8.8,10.7,50,8,Autumn
2022-09-05,Ghaziabad,30.3,46.6,3.2,4.4,300,5,Autumn
2022-09-06,Surat,29.6,86.6,8.5,2.3,300,2,Autumn
2022-09-07,Ghaziabad,31.0,73.7,9.1,2.1,200,8,Autumn
2022-09-08,Surat,28.4,20.1,0.2,6.1,100,2,Autumn
2022-09-09,Delhi,15.0,81.1,1.4,20.2,100,11,Autumn
2022-09-10,Bangalore,18.5,100.0,1.6,17.5,200,11,Autumn
2022-09-11,Kolkata,23.1,97.3,14.3,3.9,100,11,Autumn
2022-09-12,Jaipur,40.3,77.9,1.4,9.8,150,5,Autumn
2022-09-13,Nagpur,40.6,41.0,0.7,18.3,200,2,Autumn
2022-09-14,Kanpur,39.7,72.6,0.6,16.9,200,2,Autumn
2022-09-15,Kanpur,15.0,55.1,1.5,8.3,300,11,Autumn
2022-09-16,Hyderabad,19.6,39.0,0.8,5.8,50,11,Autumn
2022-09-17,Ludhiana,40.0,59.3,13.5,11.4,150,8,Autumn
2022-09-18,Agra,34.8,73.0,7.3,12.4,50,2,Autumn
2022-09-19,Patna,21.9,64.0,0.1,11.0,200,2,Autumn
2022-09-20,Chennai,28.4,53.5,2.0,-0.0,100,8,Autumn
2022-09-21,Bangalore,21.7,55.0,0.9,8.8,100,11,Autumn
2022-09-22,Delhi,25.1,61.3,3.7,8.8,300,2,Autumn
2022-09-23,Chennai,28.5,59.6,2.5,15.0,150,2,Autumn
2022-09-24,Mumbai,20.4,56.0,0.9,14.7,50,5,Autumn
2022-09-25,Patna,45.0,66.6,0.9,10.3,100,11,Autumn
2022-09-26,Chennai,23.9,55.1,0.4,4.7,150,2,Autumn
2022-09-27,Ludhiana,35.5,71.5,5.0,2.3,200,2,Autumn
2022-09-28,Hyderabad,30.2,54.1,0.6,12.6,50,11,Autumn
2022-09-29,Pune,30.2,53.6,1.6,10.1,200,8,Autumn
2022-09-30,Ahmedabad,31.3,100.0,2.7,-1.2,100,2,Autumn
2022-10-01,Ghaziabad,26.9,92.5,14.1,13.6,150,8,Autumn
2022-10-02,Bangalore,15.0,58.9,2.8,11.0,200,2,Autumn
2022-10-03,Delhi,25.1,87.1,0.4,14.3,200,5,Autumn
2022-10-04,Lucknow,42.5,56.9,0.9,4.3,150,5,Autumn
2022-10-05,Delhi,30.8,56.3,0.3,9.2,50,5,Autumn
2022-10-06,Pune,37.8,85.1,11.1,10.9,300,5,Autumn
2022-10-07,Pune,33.8,41.0,8.5,16.8,50,5,Autumn
2022-10-08,Lucknow,36.7,68.6,7.6,0.7,50,11,Autumn
2022-10-09,Surat,26.2,71.5,0.4,4.6,100,5,Autumn
2022-10-10,Ahmedabad,24.6,42.4,10.3,8.2,150,11,Autumn
2022-10-11,Nagpur,35.4,25.9,7.2,7.4,150,8,Autumn
2022-10-12,Ludhiana,31.3,70.7,8.3,7.0,50,8,Autumn
2022-10-13,Agra,26.4,68.7,2.1,10.1,150,8,Autumn
2022-10-14,Mumbai,28.4,89.8,10.6,14.4,50,8,Autumn
2022-10-15,Agra,20.8,100.0,11.9,8.7,200,8,Autumn
2022-10-16,Kolkata,22.6,74.3,0.4,13.9,300,8,Autumn
2022-10-17,Delhi,26.3,74.4,0.3,10.5,100,11,Autumn
2022-10-18,Kanpur,25.1,58.0,0.1,4.9,150,11,Autumn
2022-10-19,Delhi,30.9,76.3,1.2,7.1,300,8,Autumn
2022-10-20,Patna,19.3,69.6,0.5,9.6,200,8,Autumn
2022-10-21,Jaipur,15.0,55.8,12.1,13.7,150,5,Autumn
2022-10-22,Bangalore,26.8,63.3,14.2,4.1,150,5,Autumn
2022-10-23,Surat,42.2,55.0,2.1,10.4,300,2,Autumn
2022-10-24,Patna,32.9,71.1,0.4,11.5,200,5,Autumn
2022-10-25,Nagpur,37.0,23.4,0.0,7.2,150,11,Autumn
2022-10-26,Jaipur,33.8,73.0,5.1,2.1,50,5,Autumn
2022-10-27,Jaipur,18.0,75.8,7.5,14.2,50,2,Autumn
2022-10-28,Delhi,26.6,79.0,8.1,8.9,200,2,Autumn
2022-10-29,Bhopal,22.6,89.3,3.2,9.7,50,5,Autumn
2022-10-30,Pune,40.1,57.6,3.2,13.9,150,11,Autumn
2022-10-31,Ludhiana,34.5,41.6,1.0,9.0,150,11,Autumn
2022-11-01,Agra,15.0,39.1,10.1,8.3,200,8,Autumn
2022-11-02,Kolkata,18.2,45.4,3.3,11.2,150,2,Autumn
2022-11-03,Patna,30.8,55.0,7.9,15.7,200,11,Autumn
2022-11-04,Ghaziabad,15.0,70.8,2.4,3.4,50,5,Autumn
2022-11-05,Chennai,35.9,94.0,3.5,18.8,50,2,Autumn
2022-11-06,Kolkata,19.3,96.4,4.1,10.1,100,11,Autumn
2022-11-07,Vadodara,39.5,53.1,13.2,-1.3,50,11,Autumn
2022-11-08,Vadodara,31.5,87.0,3.0,22.0,200,11,Autumn
2022-11-09,Pune,43.1,67.1,2.3,13.9,300,11,Autumn
2022-11-10,Hyderabad,15.0,42.2,4.8,11.3,150,8,Autumn
2022-11-11,Ludhiana,32.3,66.6,7.8,11.9,100,8,Autumn
2022-11-12,Kanpur,26.7,60.0,0.2,14.7,50,2,Autumn
2022-11-13,Ghaziabad,20.4,77.9,0.2,2.5,50,5,Autumn
2022-11-14,Hyderabad,31.3,78.0,0.8,9.7,50,11,Autumn
2022-11-15,Vadodara,31.8,85.8,1.1,6.8,150,2,Autumn
2022-11-16,Kanpur,35.0,69.7,1.1,12.1,100,11,Autumn
2022-11-17,Ludhiana,32.9,66.1,0.3,8.2,100,11,Autumn
2022-11-18,Pune,20.5,51.9,3.3,12.3,50,2,Autumn
2022-11-19,Surat,30.8,34.1,2.3,13.3,50,11,Autumn
2022-11-20,Surat,38.6,67.1,4.3,2.6,100,8,Autumn
2022-11-21,Agra,33.3,56.6,3.1,9.3,150,8,Autumn
2022-11-22,Bangalore,42.9,64.1,2.2,20.1,100,2,Autumn
2022-11-23,Kolkata,41.5,76.7,9.3,9.3,100,2,Autumn
2022-11-24,Patna,37.5,87.7,11.1,7.6,150,11,Autumn
2022-11-25,Nagpur,22.1,68.4,3.5,17.5,150,8,Autumn
2022-11-26,Nagpur,37.9,39.6,1.5,24.3,100,2,Autumn
2022-11-27,Kanpur,29.6,71.0,0.5,14.1,150,8,Autumn
2022-11-28,Kolkata,22.5,49.9,0.9,11.5,100,8,Autumn
2022-11-29,Hyderabad,22.0,61.3,4.3,9.0,50,11,Autumn
2022-11-30,Chennai,45.0,87.4,1.3,15.3,150,5,Autumn
2022-12-01,Indore,26.6,55.4,1.4,11.6,50,8,Winter
2022-12-02,Chennai,32.4,22.4,2.5,10.8,300,8,Winter
2022-12-03,Indore,18.5,46.6,10.3,16.2,300,5,Winter
2022-12-04,Kolkata,29.9,61.6,5.2,14.1,150,2,Winter
2022-12-05,Jaipur,24.8,68.3,1.4,10.1,100,11,Winter
2022-12-06,Nagpur,34.2,51.3,12.2,1.6,150,11,Winter
2022-12-07,Delhi,21.5,45.6,0.9,10.2,150,5,Winter
2022-12-08,Mumbai,23.2,68.3,2.3,9.6,50,2,Winter
2022-12-09,Mumbai,25.9,49.4,0.6,9.7,200,11,Winter
2022-12-10,Nagpur,27.2,67.6,1.0,4.5,200,11,Winter
2022-12-11,Bhopal,30.1,41.1,0.5,8.4,300,8,Winter
2022-12-12,Agra,38.2,59.1,1.0,7.7,150,8,Winter
2022-12-13,Delhi,26.0,31.7,6.8,11.9,200,8,Winter
2022-12-14,Ludhiana,26.6,36.4,0.2,8.3,50,5,Winter
2022-12-15,Delhi,28.2,78.1,3.4,7.2,100,2,Winter
2022-12-16,Indore,26.7,76.7,3.0,7.2,100,2,Winter
2022-12-17,Pune,20.1,64.5,7.8,5.3,100,8,Winter
2022-12-18,Chennai,24.1,32.4,3.2,18.6,200,8,Winter
2022-12-19,Mumbai,17.5,54.5,7.3,10.9,50,5,Winter
2022-12-20,Bangalore,15.0,46.2,7.7,15.1,300,2,Winter
2022-12-21,Ahmedabad,34.2,73.5,2.1,14.1,100,2,Winter
2022-12-22,Ludhiana,23.2,35.9,0.3,0.5,100,8,Winter
2022-12-23,Lucknow,31.7,40.2,1.5,9.5,200,2,Winter
2022-12-24,Ludhiana,25.7,82.8,1.4,7.3,100,8,Winter
2022-12-25,Kolkata,15.0,49.6,2.4,12.8,150,5,Winter
2022-12-26,Ludhiana,15.0,33.2,24.6,5.6,150,8,Winter
2022-12-27,Nagpur,28.6,98.7,5.6,15.3,100,5,Winter
2022-12-28,Bangalore,40.1,42.5,8.3,15.2,200,11,Winter
2022-12-29,Lucknow,25.4,78.0,0.6,14.5,300,11,Winter
2022-12-30,Ludhiana,29.2,68.0,2.6,5.7,150,5,Winter
2022-12-31,Kolkata,25.7,90.3,5.0,13.5,50,11,Winter
2023-01-01,Ghaziabad,21.8,67.7,6.1,19.6,100,2,Winter
2023-01-02,Patna,34.7,77.1,0.0,8.9,300,5,Winter
2023-01-03,Delhi,29.5,51.0,0.4,11.8,100,8,Winter
2023-01-04,Agra,23.5,99.8,2.2,-6.0,200,2,Winter
2023-01-05,Bangalore,26.0,51.9,4.0,6.1,200,8,Winter
2023-01-06,Hyderabad,33.4,60.0,11.8,6.7,150,5,Winter
2023-01-07,Delhi,20.7,77.8,0.7,4.1,150,2,Winter
2023-01-08,Mumbai,34.5,66.3,1.3,8.4,100,5,Winter
2023-01-09,Mumbai,33.6,43.5,3.3,19.9,100,2,Winter
2023-01-10,Delhi,24.2,50.7,2.6,2.0,300,5,Winter
2023-01-11,Ahmedabad,27.3,29.7,11.9,9.3,150,8,Winter
2023-01-12,Nagpur,25.2,96.4,4.7,12.3,50,11,Winter
2023-01-13,Jaipur,33.2,43.3,14.7,22.4,150,2,Winter
2023-01-14,Ahmedabad,25.9,69.8,6.4,12.0,50,8,Winter
2023-01-15,Jaipur,41.4,61.6,3.3,16.1,100,8,Winter
2023-01-16,Lucknow,28.7,40.8,1.9,12.4,300,2,Winter
2023-01-17,Nagpur,23.2,66.3,3.1,2.8,300,5,Winter
2023-01-18,Ludhiana,31.2,75.1,3.2,6.5,200,11,Winter
2023-01-19,Ghaziabad,31.1,73.9,3.8,6.8,300,8,Winter
2023-01-20,Lucknow,33.0,48.7,4.0,10.3,150,2,Winter
2023-01-21,Bhopal,17.0,100.0,1.3,6.0,150,8,Winter
